ahli andal,bernas,cakap,campin,hebat,jago,jauhari,jempolan,kawakan,kompeten,lihai,mahir,mampu,mumpuni,pandai,terampil,ulung,unggul berida,berilmu,berpengalaman,berpengetahuan cendekiawan,cerdik pandai,empu,johar,juara,master,pakar,pendeta,piawai,profesional,sarjana,spesialis,teknikus,tukang,ulama
mengahlikan melatih,memahirkan,membiasakan,mempercakapkan
keahlian keilmuan,kejuruan,kemahiran,kepakaran,kepandaian,kepintaran,kesarjanaan,ketukangan,kewargaan,spesialisasi bidang,disiplin
aib malu,borok,cacat,cela,cema,hina,rendah,salah kejelekan,kekeliruan,kekurangan,kenistaan,kesalahan,nista,noda,penghinaan,penyakit,rendah
mengaibkan memalukan,mempermalukan,mencacatkan,mencelakan,mencerca,mengecam,menghinakan,menistakan,menodai
keaiban kecelaan,kehinaan,kenistaan
air cairan,cecair,larutan,minuman,tirta,uap 
berair basah,berkemal,berlengas,berpeluh,bersimbah,beruap,lembap 
mengairi membanjiri,membasahi,mendiris,mendirus,mengayau,menggenangi,mengguyur,menyalurkan,menyirami,merendam 
pengairan irigasi,pengempangan,penggenangan,penyaluran,perendaman
perairan bahar,danau,kali,laut,lautan,samudera,segara,selat,sungai,teluk 
ajaib abnormal,absurd,aneh,asing,berbeda,eksentrik,gaib,ganjil,garib,heran,langka,luar biasa,takjub 
mengajaibkan menakjubkan,mengagumkan,mengherankan 
keajaiban abnormalitas,keabnormalan,keanehan,keganjilan,kepelikan,ketakjuban,mukjizat
mengajak membawa,membujuk,meminta,memengaruhi,mempersilakan,menantang,mencabar,menganjurkan,menghasut,mengundang,menjemput,menyeru,menyilakan
ajakan anggapan,anjuran,bujukan,imbauan,invitasi,jemputan,lambaian,nasihat,panggilan,permintaan,persuasi,propaganda,seruan,undangan,usul
ajak seakan-akan,seolah-olah,seperti,serupa 
mengajakkan memandang,mencontohkan
ajal akhir,janji,kematian,mair,maut
ajang arena,gelanggang,kancah,medan,palagan,panggung bekas,tempat,wadah
ajar asuh,belasah,beri tahu,bimbing,didik,gasak,hukum,jaga,latih,pelihara 
mengajar melatih,membentuk,membimbing,memimpin,menangani,menasihati,menatar,mendidik,mengarahkan,mengasuh,mengemong,menggembleng,menggodok,menggurui,mengomeli,menguliahi,menunjuki,menuntun,menyuluh membiasakan,membudayakan
pengajar dosen,guru,instruktur,mentor,pelatih,pembimbing,pendidik,pengasuh,pensyarah,penyuluh,tentor,tutor 
pengajaran contoh,ibarat,nasihat,pengajian,peringatan,perumpamaan,petunjuk,tamsil,teguran,teladan,tutorial,wejangan
ajaran advis,aliran,alitan,amanat,anjuran,anutan,fatwa,hukuman,ibarat,ideologi,ilham,keyakinan,masukan,mazhab,moral,paham,pandangan,panduan,pedoman,pemikiran,petuah,petunjuk,prinsip,pukulan,sekte,tuntunan,wahyu,wejangan
belajar berguru,berlatih,bersekolah,melampas,melancarkan,melatih diri,memahirkan,membaca,membiasakan,mencari ilmu,menelaah,mengaji
pembelajaran penataran,pendedahan,penelaahan,penerimaan,pengajian pengkajian 
mempelajari melacak,mempertimbangkan,menakik,mendalami,menekuni,menelaah,meneliti,mengamati,menganalisis,mengeksplorasi,menggali,menginvestigasi,mengkaji,mengusut,meninjau,menjajaki,menyelami,menyelidiki,menyidik,menyimak
pelajar cantrik,kadet,mahasiswa,mahasiswi,murid,penuntut,praja,siswa,siswi,studen
pelajaran bidang,disiplin,ilmu,kajian,kursus,pengajian,pengetahuan 
terpelajar akil,arif,bakir,bestari,bijaksana,cendekia beradab,berbudaya,berbudi,berilmu,berpendidikan,berpengetahuan cendekiawan,cerdik pan- dai,ilmuwan,sarjana
mengajukan melahirkan,memajukan,mempresentasikan,menampilkan,menatakan,mencetuskan,mencurahkan,menganjurkan,mengatakan,mengedepankan,mengeluarkan,mengemukakan,mengetengahkan,menggelindingkan,menghadirkan,mengucapkan,mengusulkan,mengutarakan,menuangkan,menumpahkan,menyajikan,menyalurkan,menyarankan,menyodorkan,menyorongkan
pengajuan pengutaraan,penyajian,penyampaian,presentasi 
ajuan anjuran,proposal,tawaran,usulan
ajudan ajun,asisten,kepercayaan,pembantu,pendamping,pengapit,tangan kanan
ajukan ejekan,olok-olokan,usikan
ajuk,mengajuk menaksir,menduga,menebak,menerka,menyelami memeriksa,meneroka,meneropong,meninjau,menjajaki,menyelidiki,merasai
akad ikrar,janji,kata sepakat,kesepakatan,ketentuan,komitmen,kontrak,pakta,perikatan,perjanjian,permufakatan,persetujuan,syarat,traktat,tuntutan
berakad berjanji,berkomitmen,bermufakat,bersepakat,mengikat,mengontrak
akademi perguruan,perguruan tinggi,sekolah tinggi
akal budi,dalih,daya pikir,daya upaya,daya usaha,helat,ikhtiar,ingatan,inisiatif,intelek,kebijaksanaan,kecerdikan
mengakali melabu,melebun,melecun,melibas,membodohi,memperdayai,mencurangi,mendustai,mengelabui,menghelat,mengibuli,menyemu,memperjuangkan,mencarikan,mengikhtiarkan,mengupayakan,mengusahakan,menyiasati
berakal berbudi,bernalar,berotak,berpendidikan,berpengetahuan,berpikiran,bestari,bijak,bijaksana,cendekiawan,cerah,cerdas,cerdik,intelek,pandai,pintar,terpelajar 
akal-akalan asal-asalan,bohong-bohongan,buat-buatan,pura-pura
akan bakal,hendak,bagi,buat,kepada,pada,untuk berkenaan,mengenai,perihal,sama,tentang,terhadap sama,tentu 
mengakan berkehendak,berhajat,berkeinginan,bermaksud,mengarah 
mengakankan membandingkan,memisalkan,mengandaikan,mengibaratkan,mengumpamakan 
seakan-akan agak-agak,ajak,bagaikan,menyerupai,selaku,seolah-olah,seperti,serasa
akar asal,benih,bibit,dasar,kausa,mula,pangkal,pokok,pusat,sumber,umbi ayad,jalur,salur,serat,tisu,tulang,urat esensi,hakikat,inti,punat,substansi
mengakar berakar,melekat,mendalam,populer
berakar beranak,berisi,berumbi,berawal,bermula,ber- nenek-moyang,berpangkal,bersumber 
mengakhiri memberhentikan,memutuskan,menamatkan,menggulung,menghabisi,menghentikan,mengunci,menuntaskan,menutup,menyelesaikan,menyudahi 
mengakhirkan membelakangkan,memutuskan,mengemudiankan 
pengakhiran pemutusan,penamatan,penghentian,penutupan,penyetopan,penyudahan 
berakhir beres,berhenti,finis,gentas,habis,khatam,kiamat,putus,rampung,selesai,stop,sudah,tamat,tuntas,usai berakibat,bercerai,berhujung,berkeputusan,berkesudahan,berparak,berpisah,bersurai,bubar
terakhir belakang,bontot,buncit,bungsu,buntut,ekor,final,ragil,terkebelakang,termuda,ujung
akhirnya akibatnya,alhasil,belakangan,hasilnya,keputusannya,kesimpulannya,kesudahannya,sudahnya,walhasil 
akibat akhir,balasan,buah,dampak,efek,ekoran,ekses,ganjaran,hasil,imbalan,imbangan,imbas,kelanjutan,kesan,kesudahan,konsekuensi,pengaruh,reaksi,resultan,risiko,sambungan,terusan
mengakibatkan melahirkan,membangkitkan,membawa,membuahkan,membuat,memicu,mendatangkan,menghasilkan,mengundang,menimbulkan,menjadikan,menyebabkan,menyulut 
berakibat berakhir,berbuah,berbuntut,berdampak,berefek,berimbas,berkesu- dahan,berpengaruh
akibatnya akhirnya,alhasil,balasannya,hasilnya,jadinya,karenanya,kesannya,kesudahannya,risikonya
akidah dogma,doktrin,iktikad,iman,kepercayaan,keyakinan
akil arif,bakir,berakal,berilmu,berotak,berpendidikan,berpengetahuan,berpikiran,bijaksana,budiman,cendekia,cerdik,pandai,pintar,terpelajar
akomodasi fasilitas,kemudahan
mengakomodasi membantu,menampung,menolong
akrab bersahabat,dekat,erat,familier,hangat,ikrab,intim,karib,kekeluargaan kental,melekat,mendalam,mesra,rapat
keakraban kedekatan,keeratan,keintiman,kekariban,kemesraan,kerapatan
akreditasi legalisasi,pengakuan,pengesahan,pengukuhan
akronim abreviasi,kependekan,singkatan
aksara abjad,huruf,karakter
aksen bahasa,dialek,intonasi,irama,lagu kalimat,logat,ritme
aksentuasi pementingan,pemfokusan,penekanan,pengutamaan,penitikberatan
akseptor penerima,peserta
akses jalan masuk,kanal,saluran,susukan,terusan
aksesori embel-embel,komplemen,pelengkap,pemanis,perhiasan,suplemen,tambahan
aksi aktivitas,gelagat,gerak laku,gerakan,gerak-gerik,kampanye,kelakuan,kesibukan,kiprah,lagak,laku,langkah,manuver,praktik,sepak terjang,sikap,tindakan,tingkah laku,ulah 
akta brevet,piagam,keterangan,sertifikat,sijil,surat
aktif berperan,bersungguh-sungguh,getol,giat,rajin,ramai,rancak,ringan tangan,sibuk,tangkas antusias,berkobar-kobar,bergairah,bergelora,bersemangat,dinamis,energik,membara
mengaktifkan memacu,membangkitkan,membangunkan,memecut,memperhebatkan,mencepatkan,mendinamiskan,mengencangkan,menggalakkan,menggerakkan,menggiatkan,mengintensifkan,mengobarkan,menimbulkan,menumbuhkan,menyibukkan memasang,menggerakkan,menghidupkan,mengoperasikan,menjalankan,menyalakan,menyetel
pengaktifan pendayagunaan,pengaryaan,pengoperasian
keaktifan aktivitas,kecergasan,kegiatan,kerajinan,kesibukan,ketekunan,keuletan,usahaaktivitas acara,aksi,denyut,keaktifan,kegiatan,kehidupan,kesibukan,pekerjaan
aktor pemeran,pelaku,pesinetron 
aktual faktual,kasatmata,konkret,maujud,nyata,positif,sebenarnya,sebetulnya,sesungguhnya anyar,baru,gres,hangat,mutakhir,baru,berlaku,segar
abstrak basi,lama
mengaktualkan memanifestasikan,mengamalkan,mengejawantahkan,mengimplementasikan,mengonkretkan,menjelmakan,merealisasikan,mewujudkan
pengaktualan aktualisasi,manifestasi,pelaksanaan,pengamalan,pengejawantahan,penjelmaan,perwujudan,praktik,realisasi
aktualitas bukti,evidensi,fakta,kebenaran,kenyataan,realitas
aku abdi,ai,ajeh,ambo,ana,awak,aye,beta,ego,gua,gue,hamba,kawula,patik,sanda,saya
mengaku memastikan,membenarkan,menanggung,menganggap,mengesahkan,mengiakan,menyanggupi,menyetujui 
mengakui melegalkan,membenarkan,mempercayai,memufakati,menanggapi,menerima,mengamini,mengesahkan,menghargai,menghormati,mengiakan,menyetujui,menyungguhkan
memperakukan mencadangkan,mencalonkan,menganjurkan,mengemukakan,mengusulkan,mengutarakan,menyarankan 
pengakuan akreditasi,ikrar,kesaksian,konsesi,legalisasi,pembenaran,penerimaan,penetapan,pengesahan,penghargaan,penghormatan,pengukuhan,penyungguhan,syahadat aduan,tuduhan,tuntutan
akuisisi masukan,pemerolehan,perolehan
akumulasi agregasi,konglomerasi,pelonggokan,penambahan,penghimpunan,pengumpulan,penimbunan,penumpukan
terakumulasi terhimpun,terkumpul,terlonggok,tertambun,tertimbun,tertumpuk
akur bersatu hati,bersetuju,cocok,damai,harmonis,kompak,lengket,mufakat,oke,rukun,sama,sehati,sepaham,sependirian,sesuai,setuju
mengakuri meluluskan,membenarkan,memberi,memenuhi,memperbolehkan,memperkenankan,menerima,mengabulkan,mengamini,mengiakan,mengizinkan,menyepakati
mengakurkan mencocokkan,mendamaikan,menyatukan,menyelaraskan,menyesuaikan,merukunkan
keakuran kecocokan,kedamaian,kemufakatan,kesatuan,keselarasan,kesesuaian,persetujuan
akurasi kecermatan,kehati-hatian,kejituan,kesaksamaan,ketelitian,ketepatan
akurat cermat,eksak,hati-hati,jitu,persis,sah,sahih,saksama,teliti
akut berat,biut,gawat,genting,keras,kritis,kronis,lajat,lasat,menahun,parah,payah,serius
pengalaman keahlian,kemahiran,kepandaian,pengetahuan,profesionalisme 
berpengalaman berilmu,ahli,pakar,profesional,cakap,eksper,kapabel,kawakan,kompeten,lihai,mahir,mampu,pandai,terampil,terlatih,ulung
alamat adres,domisili,kediaman,objek,sasaran,target,tujuan
mengalamatkan menepatkan,mengadreskan,menujukan
beralamat berdiam,bermukim,bertempat tinggal,hidup,menetap
alami alamiah,bersahaja,natural,wajar
alang kepalang,setengah-setengah,tanggung cukup,pas,sedang
alang-alang ilalang,lalang
alangkah betapa,bukan main,sungguh
alarm peluit,sirine,tanda bahaya
alas akar,asas,bantal,basis,cadar,dasar,fondasi,fundamen,galang,hamparan,landas,landasan,lapik,lapisan,lepek,lunas,pangkal,pendahuluan,permadani,pokok,prinsip,sandaran,sejadah,tangsel,tapak,teras,tikar,tumpuan,tunggak,tunjang
mengalaskan mengasaskan,mendasarkan,melandaskan,menyandarkan
alasan argumen,argumentasi,asas,bukti,dalih,dalil,dasar,kausa,keterangan,kilah,latar belakang,pasal,pertimbangan,sebab,tanda
beralaskan berasaskan,berdalil,berdasarkan,berlandasan,berlapikkan,berlapiskan,bersandarkan
alat gawai,instrumen,mesin,motor,perabot,perangkat,peranti,perkakas,perlengkapan,pesawat cara,corong,fasilitas,jalan,kendaraan,media,sarana,syarat
kata introduksi,kata pendahuluan,mukadimah,pengantar,pengantar kata,prakata,prawacana
kelamin aurat,genitalia,kemaluan 
peralatan bahan,instrumen,jentera,kelengkapan,logistik,mebel,mesin,perabot,perangkat,peranti,perkakas,perlengkapan,pesawat
memperalat menggunakan menunggangi
albino andan,balar,bulai,bule
album kenangan,memori,sejarah
alegori ibarat,kias,metafor,misal,pemisalan,perumpamaan,tamsil
alegoris asosiatif,figuratif,konotatif,metaforis,simbolis
aleman beranja-anja,bermanja-manja,kolokan,manja
alfabet abc,abjad,aksara,alfabet,alif-bata,fonem,hiroglif,huruf,ideograf,kritogram,piktograf,tulisan
algojo legojo,pelebaya,pengeksekusi
alhasil akhirnya,akibatnya,hasilnya,kesudahannya,walhasil
aliansi bon,federasi,gabungan,koalisi,konfederasi,liga,pakta,perhimpunan,persekutuan,perserikatan,uni afiliasi,asosiasi,hubungan,koneksi,pertalian
alibi alasan,bukti,dalih,dalil,hujah,keterangan,saksi,tanda
alienasi kesendirian,keterasingan
alihanjak,ganti,geser,pindah,tukar,ubah
mengalih mengganti,mengubah,menukar 
mengalihkan memalingkan,membelokkan,memesongkan,memindahkan,menggantikan,menggerakkan,menggeserkan,mengoper,mengubah,mentransfer,menukarkan,menyesarkan,menyilih
pengalihan pelimpahan,pemberian,pemindahan,penggantian,pengubahan,penukaran,penyerahan
beralih beranjak,berasak,berbelot,berganti,bergerak,bersulih,bergeser,berhijrah,beringsut,berkalih,berpaling,berpindah,bertukar,berubah,bidis,meloncat,menyimpang,menyisih
peralihan pancaroba,peranjakan,pergantian,pergeseran,perpindahan,perputaran,pertukaran,perubahan,transisi
alih-alih bukannya,kiranya,rupanya,seharusnya,ternyata,alih bahasa penerjemahan,sulih bahasa,terjemah
mengalihbahasakan memertal,memparafrasakan,menerjemahkan,mengartikan,menyulihkan
interpreter penerjemah,tolok,translator
penerjemahan penyulihan
memindahkan memutasikan,mengirim,mengoper,merotasi
alim ahli,berilmu,berpengetahuan,bestari,bijak,imani,muhsin,pandai,patuh
kealiman kebaikan,kecerdikan,kemahiran,kepandaian,kepatuhan,kepintaran,kesalehan,kesetiaan,kesucian,ketaatan,ketakwaan
alinea paragraf,perenggan
alir bercucuran,berderai,bergerak,berhembus,berlinang,berpindah,berputar
mengalirkan melelehkan,membandarkan,meneteskan,mengarahkan,menghanyutkan,menitikkan,menjalir,menyalurkan
aliran arus,cucuran,deraian,gelombang
beraliran berajaran,berideologi,bergolongan,berhaluan,berkeyakinan,bermazhab,berpaham,bertarekat
sealiran seideologi,sepaham
alit celak,palit,sipat
mengalitmemalit,memulas,mencelak,menyipat
alit cilik,kecil,kerdil,kicik,mikro,mungil,tengkes,unyil
alkisah berwai,cerita,dongeng,kisah,maka
Allah Almalik,Halikuljabbar,Tuhan,Yesus
almanak kalender,penanggalan,takwim
almarhum almarhumah,mendiang
alokasi bagian,catu,distribusi,jatah,kuota,peruntukan,porsi 
mengalokasikan membagikan,mencatu,mendistribusikan,menjatah
pengalokasian pembagian,pencatuan,pendistribusian,penjatahan
alopesia kebotakan,keluruhan,kerontokan
alot gayal,jegang,kenyal,keras,liat,ulet berkepanjangan,lanjut,sendat,sengit,sulit
alpa abai,cabar,cuai,kelim,lalai,leler,lengah,lupa,malas,salah,silap,taksir,teledor 
mengalpakan melalaikan,melengahkan,melupakan,mencuaikan,meneledorkan,mengabaikan,mengancaikan,meninggalkan 
kealpaan gaflat,keabaian,kecuaian,kekhilafan,kelalaian,kelengahan,kelupaan,keteledoran,taksir
alternasi pergantian,permutasi,perputaran,pertukaran,suksesi
alternatif opsi,pilihan,preferensi,seleksi,pengganti,substitusi,surogat
alu antan,antar-antar,lenjing,muntu,pelantak,pelocok,penghentak,tukul
alumnus alumni,jebolan,keluaran,lepasan,lulusan,tamatan
alun aliran,arus,gelombang,ombak,riak
mengalun berdelan,bergelombang,beriak,mengombak melantun,membuai
mengalunkan melagukan,melantunkan,mendendangkan,menyanyikan,menyuarakan
alunan buaian,lantunan,nyanyian
alun-alun arena,gelanggang,kawasan,lapangan,medan,padang
alur ceruk,jejak,paluh,parit,runtut,plot
aluran asal-usul,silsilah,sulalah,susur
beralur bergalur,bergaris,berlekuk
alwah gaharu,tengkaras
amal jasa,kebaikan,kebijakan derma,fitrah,infak,pemberian,sedekah,sumbangan,zakat
mengamalkan mendermakan,menyumbangkan melaksanakan,melakukan,memanifestasikan,memenuhi,mempraktikkan,menerapkan,mengaktualkan,mengaplikasikan,mengejawantahkan,mengerjakan,mengimplementasikan,mengusahakan,menjalankan,menunaikan,merealisasi,mewujudkan
pengamal pelaksana,pelaku,pembuat 
pengamalan aktualisasi,aplikasi,implementasi,manifestasi,pelaksanaan,penerapan,pengaktualan,pengejawantahan,pengerjaan,perwujudan,praktik,realisasi 
amalan ibadah,kebajikan,kebiasaan,wiritan
beramal bersedekah,menyumbang
aman bahagia,damai,hening,jernih
mengamankan menenteramkan,mengasingkan,menyejahterakan,menyelamatkan,menyentosakan,meredakan,melindungi,membereskan,menangani,menanggulangi,mengatasi,mengendalikan,menguasai,mengungsikan,menjamin,menjinakkan,menyelesaikan,menyembunyikan,menyimpan,menyingkirkan,membekuk,menangkap,mencekal,menciduk,menyergap,meringkus
pengaman laskar,hansip,pendamai,penenteram,pengawal,penjaga,penyelamat,polisi,prajurit,satpam,tentara
pengamanan penjagaan,penyelamatan,perlindungan,proteksi,sekuriti
keamanan kebahagiaan,kedamaian,kesejahteraan,keselamatan,kesentosaan,ketenangan,ketenteraman
amanah baik,benar,tepercaya,ikhlas,jujur,lurus,lurus akal,lurus hati,mukhlis,mustakim,sadik,tulus hati,tulus ikhlas
mengamanahkan memercayakan,mempertanggungjawabkan,menitipkan
amanat amar,arahan,instruksi,mandat,nasihat,peninggalan,perintah,permintaan,pesan,suruhan,titah,titipan,wasiat,wejangan ajaran,keterangan,nasihat,pemberitahuan,petuah hikmah,makna,moral,pelajaran
mengamanatkan memercayakan,mendelegasikan,menitipkan
beramanat berpesan,berwasiat,menyampaikan pesan
amandel tekak,tonsil
amarah kemarahan,kemurkaan,nafsu
memperamat melebih-lebihkan,membesar-besarkan,mempergiatkan,memperhebat,memperkuatkan,mempersangat,menambah-nambahi,mendramatisasi
pengamat komentator,pemerhati,pemeriksa,peneliti,penganalisis,pengawas,pengkaji,pengulas,pengkritik,penyelidik,penyidik
pengamatan pemandangan,penglihatan,tatapan,observasi,pemantauan,pemeriksaan,pengawasan,peninjauan
amatan kajian,pandangan,pantauan,tilikan,tinjauan,ulasan
mengambai-ambaikan memercik-mercikkan,mencipratkan,merenjiskan
ambal gelaran,guderi,hamparan,kain,karpet,katifah,lapik,matras,permadani,serampin,tikar,tilam
ambalan arak-arakan,defile,gugus,iring-iringan,kirab,konvoi,parade,pasukan,pawai,perarakan,prosesi
ambang alang,belan,kayu palang,lawa,rimbat,sengkang ki babak,fase,periode,stadium,tahap,taraf,tingkat
mengambang membendung,menahan
ambasador aryaduta,duta besar,mahaduta
terambau menggelangsar,terempas,terjerahap,terjerembap,tersembam,tersungkur
ambeien bawasir,hemoroid,puru sembelit,wasir
mengambek marah,mengadat,merajuk,merenyuk
amben balai-balai,bangku,dipan,tapang
ambet bebat,lampin,pembalut,pembarut,pembelit,pengikat,popok
ambigu enigmatis,problematis,samar,taksa
ambiguitas ketaksaan,kemaknagandaan
ambil cabut,capai,cedok,curi,jangkau,jiplak,petik,pungut,rampas,rebut,renggut,terima,simpan
mengambil memetik,memikat,memungut,menangkap,menarik,mencedok,mencomot,mencuri,mengangkat,mengangkut,mengaut,menggaet,menggondol,menggutik,menghunus,menguasai,mengumpulkan,mengutip,menimba,meraup,merebut,memetik,memotong,mencabut,mencaplok,mencatut,mencoleng,mencopet,mencopot,mencuil,mencuri,mengembat,menggarong,menggasak,menggelapkan,menggunting,mengorup,mengurangi,menyerang,menyerobot,menciduk,menggayung,menimba,memompa,mengadopsi,mengangkat menjemput,menyambut,menerima,memilih
pengambil pemilik,pemotong,pencatat,pencedok,pencuri,penerima,pengebas,pengutip,penjiplak,penyamun,penyedot,penyorot,perampas,perangkap,perekam,perompak,peserta
pengambilan pemungutan,pengutipan
ambisi gairah,hasrat,intensi,keinginan
berambisi bercita-cita,berharap,berhasrat,berkeinginan,berpretensi,bertarget
ambles tenggalam,terbenam,terhunjam,terperosok,turun
ambrol bedah,bobol,jebol,meledos,runtuh
ambruk anjlok,rampak,roboh,runtuh,terjelabak,tumbang gering,lara,sakit
mengambung-ambung mengombang-ambingkan melambunkan,memuji-muji,mengalem,mengangkatangkat,menyanjung-nyanjung,meranggi
amfibi bancet,bangkong,belentung,berudu,kadal,katak,kintal,kodok,kuak,kungkang,loncek,salamander
mengamini meluluskan,memperbolehkan,membenarkan,memenuhi,memperkenankan,memufakati,mengabulkan,mengasese,mengijabkan,mengiyakan,mengizinkan,menyetujui
mengaminkan membenarkan,memberikan,membolehkan,memperkenankan,mengesahkan,mengiakan,mengizinkan,menyetujui
amis anyir
amoral asusila,cabul,dursila,jangak,jorok,kotor,lacur,lucah,mesum,porno,tunasusila
ampai-ampai lumbur,teronak,ubur-ubur
ampas bekas,endap-endap,keladak,latak,pungkur,residu,sempelah,sempuras,sepah,sisa,tahi
ampela empedal,kantong perut,rempela
ampelas amril,rempelas
memelihara,menanggung,merawat 
mengampukan memerintah,mengelola,mengurus 
pengampu cagak,kaki,penahan,penongkat,penopang,penumpil,penumpu,penyangga,standar pembimbing,penyokong,penanggung jawab,pendidik,pengasuh,pengelola,wali
ampuh bertuah,cespleng,efektif,makbul,mangkus,manjur,mempan,mujarab,mustajab,sangkil,tokcer
keampuhan kekuatan,kemanjuran,kemujaraban,kemustajaban,kesaktian,khasiat
ampun maaf,sori
mengampunkan memaafkan
amunisi mesiu,puder
anai-anai kelekatu,kiyek,laron,rangas,rayap
analisis penjabaran kajian,kupasan,penyelidikan,studi,telaah,tilikan,ulasan,uraian
menganalisis membedah,menasyrihkan,menelaah,mengkaji,mengupas,menguraikan,menilik,menjabarkan,menyelidiki,menyelisik,menyidik,menyigi
penganalisis pemeriksa,peneliti,pengkaji,penilai,penyelidik,penyidik
analitis investigatif,logis,mendalam,sistematis,subtil,tajam,tersusun
analogi afinitas,kemiripan,kesamaan,keserupaan,kesesuaian,kiasan,metafor,paralelisme,perbandingan
menganalogikan melaksanakan,memadankan,membandingkan,mempersamakan,menolok,menyamakan,menamsilkan,mengibaratkan
anarki kehuru-haraan,kekacauan,kerusuhan,keruwetan,pemberon-takan
anarkis pemberontak,pengacau,perusuh
anasir anggota,bagian,elemen,faktor,komponen,konstituen
mengancam melagak,melasikan,mempertakuti,menakut-nakuti,meneror,menggaham,menggebah,menggerantang,menggertak,menggugat,mengintimidasi,mengugut
pengancam pendesak,pengganggu,penggertak,penggugat
pengancaman penggertakan,penggugatan
ancaman bahaya,gaham,gelogok,gertakan,intimidasi,kerawanan,risiko
terancam berbahaya,gawat,kritis
mengancang mempersiapkan,merancang,merencanakan
mengancang-ancang bersiap-siap,menganju
ancangan pendekatan,penghampiran
ancar-ancar dugaan,patokan,perkiraan,ramalan,taksiran,tebakan,terkaan
mengancar-ancar memperhitungkan,memperkirakan,menaksir,menduga,menebak
ancol jazirah,semenanjung,tanjung
anda awak,dikau,engkau,kamu,sampeyan,saudara,sira,situ,tuan
andai jika,misal,umpama,andaikan
mengandaikan membayangkan,memisalkan,memperkirakan,mengasumsikan,mengibaratkan,mengumpamakan
pengandaian anggapan,asumsi,bayangan,dugaan,hipotesis,perkiraan
andaikan andaikata,apabila,asalkan,bila,jika,jikalau,kalau,misalnya,sekiranya,semisal,sepertinya,seumpama
berandai-andai berbeka,berbincang-bincang,berbual-bual,bercakap-cakap,bercelatuk,beromong-omong,memburas,mengembur,mengobrol
andal bijak,cakap,campin,gagah,jujur,kredibel,meyakinkan,pandai,pantas,patuh,reliabel,setia,taat,tangkas,tepercaya,terjamin,teruji
mengandalkan memercayakan,menggantungkan,mengunggulkan,menyandarkan
andalan harapan,jagoan,kepercayaan,sandaran,tumpuan,unggulan
keandalan kecakapan,kehebatan,kejempolan,kemahiran,kepandaian,kepercayaan,kesetiaan,ketaatan,keterampilan,keunggulan
keterandalan keterjaminan,kredibilitas,reliabilitas
andan albino,balar,bulai,bule
andil bagian,saham,sero,jasa,kontribusi,peran,pertolongan,sokongan,sumbangan
andong cikar,delman,dokar,kereta kuda,sado
aneh abnormal,absurd,ajaib,asing,eksentrik,eksotis,gaib,ganjil,garib,heran,jarang,langka
menganehkan mengajaibkan,mengganjilkan,mengherankan
keanehan keajaiban,keasingan,keganjilan,keheranan,keluarbiasaan
aneka banyak,berbagai macam,berjenis-jenis,bermacam-macam,varia
beraneka beragam,berbagai,berjenis-jenis,bermacam-macam,pelbagai
keanekaan kepelbagaian,keragaman
penganekaragaman diversifikasi 
beragam berjenis-jenis,berlain-lainan,bermacam-macam,bervariasi,bineka,heterogen,majemuk,plural,puspa-warna
keanekaragaman diversitas,heterogenitas,keberbagaian,kebinekaan,kemajemukan,keragaman,pluralitas,variabilitas 
anekdot cerita,kisah
aneksasi pencaplokan,pendudukan,penguasaan,penyerobotan
menganeksasi menaklukkan
angan-angan angan,aspirasi,cita-cita,hasrat,keinginan,citra,fantasi,gambaran,gagasan,ide,imaji,khayalan,konsepsi,rekaan
mengangan-angankan membayangkan,memfantasikan,memikirkan,mencitacitakan,mendambakan,mengharapkan,menghendaki,mengidamkan,mengimpiimpikan,mengingini,mengkhayalkan,mereka-reka,merindukan
berangan-angan berawang-awang,bercita-cita,berencana,berfantasi,berharap,berhasrat,berimajinasi,berkeinginan,berkhayal,bermaksud,bermimpi,berniat,menerawang
terangan-angan terbayang,terpikir,terkenang,terlintas,terniat
anggapan dai,duga,ibarat,kira,pendapat,prasangka,rasa,sangka,tafsir,tanggap,terka
menganggap berpendapat,memandang,memikir,memperlakukan,mengaku
anggapan citra,dugaan,estimasi,hemat,kesan,kira,opini,pandangan,pendapat,pendirian,pengandaian,pengetahuan,penilaian,perasaan,perkiraan,pikiran,ramalan,sangkaan,tafsiran,tanggapan,terkaan,tilikan
beranggapan berpaham,berpandangan,berpendapat,berpendirian,berpikiran,berprinsip menduga,mengasa,mengira,menyangka
anggaran bujet,jumlah,nilaian,perhitungan,perkiraan,taksiran
keanggotaan keahlian,kedudukan,kewargaan
terangguk-angguk teranggup-anggip,tersengguk-sengguk,tertunduk-tunduk
anggun antun,apas,ayu,bagus,baik,begak,bongkak,cakap,cantik,cegak,elegan,elok,gelis,gombong,jangak,janguk,jelita,juwita,kacak,kirana,laksmi,manis,megah,mentereng,merinin,molek,rancak,rupawan
keanggunan keayuan,kecantikan,keeleganan,keelokan,keindahan,kejelitaan,kekacakan,kemanisan,kemegahan,kemolekan
menganggur ongkang-ongkang
penganggur tunakarya
menganggut mengangguk 
enyah pergi,hengkang,kabur,mengacir,mengibrit,minggat
angin badai,bayu,gas,hawa,kentut,pawana,siklon,topan,udara
baran pemarah,pembaran,pembengis,perengus
mengangin-anginkan mengampaikan,mengeringkan,menyampaikan,menyampirkan,menyidaikan
